2025-06-27 10:03:56.314 | SUCCESS  | adapters.download_file:download_index:36 - Download succesful from https://www.ema.europa.eu/en/documents/report/medicines-output-medicines-report_en.xlsx
2025-06-27 10:51:31.924 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Apidra. Retrying...(1/5)
2025-06-27 10:51:33.989 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Apidra. Retrying...(2/5)
2025-06-27 10:51:35.397 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Stivarga. Retrying...(3/5)
2025-06-27 10:51:35.516 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Kinpeygo. Retrying...(4/5)
2025-06-27 10:51:37.560 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Kinpeygo. Retrying...(5/5)
2025-06-27 10:51:40.175 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Ituxredi. Retrying...(3/5)
2025-06-27 10:51:40.561 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Kinpeygo
2025-06-27 10:51:40.582 | INFO     | adapters.download_file:download_pdf:137 - Kinpeygo recorded in failed_urls_authorised.csv
2025-06-27 10:51:40.582 | INFO     | adapters.download_file:download_pdf:92 - Downloading 700/1477 : Vumerity
2025-06-27 10:51:40.742 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Vumerity
2025-06-27 10:51:40.743 | INFO     | adapters.download_file:download_pdf:92 - Downloading 701/1477 : Xiliarx
2025-06-27 10:51:40.804 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Xiliarx. Retrying...(1/5)
2025-06-27 10:51:41.211 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Ituxredi. Retrying...(4/5)
2025-06-27 10:51:41.830 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Armisarte. Retrying...(5/5)
2025-06-27 10:51:45.836 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Armisarte
2025-06-27 10:51:45.858 | INFO     | adapters.download_file:download_pdf:137 - Armisarte recorded in failed_urls_authorised.csv
2025-06-27 10:51:45.858 | INFO     | adapters.download_file:download_pdf:92 - Downloading 702/1477 : Emtricitabine-tenofovir-disoproxil-krka-dd
2025-06-27 10:51:45.900 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Emtricitabine-tenofovir-disoproxil-krka-dd. Retrying...(1/5)
2025-06-27 10:51:47.261 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Apidra
2025-06-27 10:51:47.262 | INFO     | adapters.download_file:download_pdf:92 - Downloading 703/1477 : Enyglid
2025-06-27 10:51:47.301 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Enyglid. Retrying...(1/5)
2025-06-27 10:51:49.863 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Xiliarx. Retrying...(2/5)
2025-06-27 10:51:49.946 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Emtricitabine-tenofovir-disoproxil-krka-dd. Retrying...(2/5)
2025-06-27 10:51:50.445 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Stivarga. Retrying...(4/5)
2025-06-27 10:51:52.264 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Ituxredi. Retrying...(5/5)
2025-06-27 10:51:53.137 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Emtricitabine-tenofovir-disoproxil-krka-dd
2025-06-27 10:51:53.137 | INFO     | adapters.download_file:download_pdf:92 - Downloading 704/1477 : Ponvory
2025-06-27 10:51:53.180 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Ponvory. Retrying...(1/5)
2025-06-27 10:51:55.905 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Xiliarx. Retrying...(3/5)
2025-06-27 10:51:56.360 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Enyglid. Retrying...(2/5)
2025-06-27 10:51:59.276 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Ituxredi
2025-06-27 10:51:59.291 | INFO     | adapters.download_file:download_pdf:137 - Ituxredi recorded in failed_urls_authorised.csv
2025-06-27 10:51:59.292 | INFO     | adapters.download_file:download_pdf:92 - Downloading 705/1477 : Ilaris
2025-06-27 10:51:59.334 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Ilaris. Retrying...(1/5)
2025-06-27 10:52:02.960 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Xiliarx. Retrying...(4/5)
2025-06-27 10:52:04.517 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Stivarga. Retrying...(5/5)
2025-06-27 10:52:05.230 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Ponvory. Retrying...(2/5)
2025-06-27 10:52:08.421 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Enyglid. Retrying...(3/5)
2025-06-27 10:52:10.462 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Enyglid. Retrying...(4/5)
2025-06-27 10:52:12.009 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Xiliarx. Retrying...(5/5)
2025-06-27 10:52:12.523 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Stivarga
2025-06-27 10:52:12.549 | INFO     | adapters.download_file:download_pdf:137 - Stivarga recorded in failed_urls_authorised.csv
2025-06-27 10:52:12.550 | INFO     | adapters.download_file:download_pdf:92 - Downloading 706/1477 : Nivestim
2025-06-27 10:52:12.591 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Nivestim. Retrying...(1/5)
2025-06-27 10:52:14.269 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Ponvory. Retrying...(3/5)
2025-06-27 10:52:14.395 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Ilaris. Retrying...(2/5)
2025-06-27 10:52:15.309 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Ponvory. Retrying...(4/5)
2025-06-27 10:52:15.513 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Enyglid. Retrying...(5/5)
2025-06-27 10:52:16.023 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Xiliarx
2025-06-27 10:52:16.048 | INFO     | adapters.download_file:download_pdf:137 - Xiliarx recorded in failed_urls_authorised.csv
2025-06-27 10:52:16.049 | INFO     | adapters.download_file:download_pdf:92 - Downloading 707/1477 : Hukyndra
2025-06-27 10:52:16.092 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Hukyndra. Retrying...(1/5)
2025-06-27 10:52:17.631 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Nivestim. Retrying...(2/5)
2025-06-27 10:52:18.447 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Ilaris. Retrying...(3/5)
2025-06-27 10:52:20.359 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Ponvory. Retrying...(5/5)
2025-06-27 10:52:23.526 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Enyglid
2025-06-27 10:52:23.546 | INFO     | adapters.download_file:download_pdf:137 - Enyglid recorded in failed_urls_authorised.csv
2025-06-27 10:52:23.546 | INFO     | adapters.download_file:download_pdf:92 - Downloading 708/1477 : Jalra
2025-06-27 10:52:23.598 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Jalra. Retrying...(1/5)
2025-06-27 10:52:24.158 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Hukyndra. Retrying...(2/5)
2025-06-27 10:52:24.500 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Ilaris. Retrying...(4/5)
2025-06-27 10:52:25.643 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Jalra. Retrying...(2/5)
2025-06-27 10:52:26.680 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Jalra. Retrying...(3/5)
2025-06-27 10:52:29.227 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Hukyndra. Retrying...(3/5)
2025-06-27 10:52:30.546 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Ilaris. Retrying...(5/5)
2025-06-27 10:52:31.362 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Ponvory
2025-06-27 10:52:31.382 | INFO     | adapters.download_file:download_pdf:137 - Ponvory recorded in failed_urls_authorised.csv
2025-06-27 10:52:31.383 | INFO     | adapters.download_file:download_pdf:92 - Downloading 709/1477 : Vabysmo
2025-06-27 10:52:31.423 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Vabysmo. Retrying...(1/5)
2025-06-27 10:52:31.723 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Jalra. Retrying...(4/5)
2025-06-27 10:52:32.679 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Nivestim. Retrying...(3/5)
2025-06-27 10:52:33.728 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Nivestim. Retrying...(4/5)
2025-06-27 10:52:36.558 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Ilaris
2025-06-27 10:52:36.575 | INFO     | adapters.download_file:download_pdf:137 - Ilaris recorded in failed_urls_authorised.csv
2025-06-27 10:52:36.576 | INFO     | adapters.download_file:download_pdf:92 - Downloading 710/1477 : Alkindi
2025-06-27 10:52:36.619 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Alkindi. Retrying...(1/5)
2025-06-27 10:52:39.475 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Vabysmo. Retrying...(2/5)
2025-06-27 10:52:39.917 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Jalra
2025-06-27 10:52:39.918 | INFO     | adapters.download_file:download_pdf:92 - Downloading 711/1477 : Rapamune
2025-06-27 10:52:39.957 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Rapamune. Retrying...(1/5)
2025-06-27 10:52:42.523 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Vabysmo. Retrying...(3/5)
2025-06-27 10:52:42.664 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Alkindi. Retrying...(2/5)
2025-06-27 10:52:44.273 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Hukyndra. Retrying...(4/5)
2025-06-27 10:52:46.705 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Alkindi. Retrying...(3/5)
2025-06-27 10:52:46.781 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Nivestim. Retrying...(5/5)
2025-06-27 10:52:47.564 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Vabysmo. Retrying...(4/5)
2025-06-27 10:52:50.746 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Alkindi. Retrying...(4/5)
2025-06-27 10:52:51.323 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Hukyndra. Retrying...(5/5)
2025-06-27 10:52:53.325 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Hukyndra
2025-06-27 10:52:53.344 | INFO     | adapters.download_file:download_pdf:137 - Hukyndra recorded in failed_urls_authorised.csv
2025-06-27 10:52:53.345 | INFO     | adapters.download_file:download_pdf:92 - Downloading 712/1477 : Repaglinide-krka
2025-06-27 10:52:53.385 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Repaglinide-krka. Retrying...(1/5)
2025-06-27 10:52:54.628 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Vabysmo. Retrying...(5/5)
2025-06-27 10:52:54.997 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Rapamune. Retrying...(2/5)
2025-06-27 10:52:55.643 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Vabysmo
2025-06-27 10:52:55.659 | INFO     | adapters.download_file:download_pdf:137 - Vabysmo recorded in failed_urls_authorised.csv
2025-06-27 10:52:55.660 | INFO     | adapters.download_file:download_pdf:92 - Downloading 713/1477 : Vueway
2025-06-27 10:52:55.715 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Vueway. Retrying...(1/5)
2025-06-27 10:52:57.451 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Repaglinide-krka. Retrying...(2/5)
2025-06-27 10:52:58.052 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Rapamune. Retrying...(3/5)
2025-06-27 10:52:58.794 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Nivestim
2025-06-27 10:52:58.809 | INFO     | adapters.download_file:download_pdf:137 - Nivestim recorded in failed_urls_authorised.csv
2025-06-27 10:52:58.809 | INFO     | adapters.download_file:download_pdf:92 - Downloading 714/1477 : Elucirem
2025-06-27 10:52:58.855 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Elucirem. Retrying...(1/5)
2025-06-27 10:53:00.798 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Alkindi. Retrying...(5/5)
2025-06-27 10:53:04.063 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Elucirem
2025-06-27 10:53:04.064 | INFO     | adapters.download_file:download_pdf:92 - Downloading 715/1477 : Hepcludex
2025-06-27 10:53:04.105 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Hepcludex. Retrying...(1/5)
2025-06-27 10:53:05.778 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Vueway. Retrying...(2/5)
2025-06-27 10:53:05.810 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Alkindi
2025-06-27 10:53:05.829 | INFO     | adapters.download_file:download_pdf:137 - Alkindi recorded in failed_urls_authorised.csv
2025-06-27 10:53:05.829 | INFO     | adapters.download_file:download_pdf:92 - Downloading 716/1477 : Obizur
2025-06-27 10:53:05.865 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Obizur. Retrying...(1/5)
2025-06-27 10:53:07.910 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Obizur. Retrying...(2/5)
2025-06-27 10:53:11.645 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Repaglinide-krka
2025-06-27 10:53:11.646 | INFO     | adapters.download_file:download_pdf:92 - Downloading 717/1477 : Trazimera
2025-06-27 10:53:11.690 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Trazimera. Retrying...(1/5)
2025-06-27 10:53:12.969 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Obizur. Retrying...(3/5)
2025-06-27 10:53:13.099 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Rapamune. Retrying...(4/5)
2025-06-27 10:53:14.832 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Vueway. Retrying...(3/5)
2025-06-27 10:53:15.010 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Obizur. Retrying...(4/5)
2025-06-27 10:53:18.148 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Hepcludex. Retrying...(2/5)
2025-06-27 10:53:20.153 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Rapamune. Retrying...(5/5)
2025-06-27 10:53:22.156 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Rapamune
2025-06-27 10:53:22.176 | INFO     | adapters.download_file:download_pdf:137 - Rapamune recorded in failed_urls_authorised.csv
2025-06-27 10:53:22.177 | INFO     | adapters.download_file:download_pdf:92 - Downloading 718/1477 : Fortacin
2025-06-27 10:53:22.227 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Fortacin. Retrying...(1/5)
2025-06-27 10:53:24.875 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Vueway. Retrying...(4/5)
2025-06-27 10:53:26.730 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Trazimera. Retrying...(2/5)
2025-06-27 10:53:29.453 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Hepcludex
2025-06-27 10:53:29.453 | INFO     | adapters.download_file:download_pdf:92 - Downloading 719/1477 : Gohibic
2025-06-27 10:53:29.526 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Gohibic. Retrying...(1/5)
2025-06-27 10:53:29.926 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Vueway. Retrying...(5/5)
2025-06-27 10:53:30.061 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Obizur. Retrying...(5/5)
2025-06-27 10:53:31.075 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Obizur
2025-06-27 10:53:31.092 | INFO     | adapters.download_file:download_pdf:137 - Obizur recorded in failed_urls_authorised.csv
2025-06-27 10:53:31.092 | INFO     | adapters.download_file:download_pdf:92 - Downloading 720/1477 : Vaxchora
2025-06-27 10:53:31.132 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Vaxchora. Retrying...(1/5)
2025-06-27 10:53:33.271 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Fortacin. Retrying...(2/5)
2025-06-27 10:53:34.588 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Gohibic. Retrying...(2/5)
2025-06-27 10:53:35.315 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Fortacin. Retrying...(3/5)
2025-06-27 10:53:36.767 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Trazimera. Retrying...(3/5)
2025-06-27 10:53:37.185 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Vaxchora. Retrying...(2/5)
2025-06-27 10:53:37.809 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Trazimera. Retrying...(4/5)
2025-06-27 10:53:38.942 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Vueway
2025-06-27 10:53:38.964 | INFO     | adapters.download_file:download_pdf:137 - Vueway recorded in failed_urls_authorised.csv
2025-06-27 10:53:38.965 | INFO     | adapters.download_file:download_pdf:92 - Downloading 721/1477 : Gardasil
2025-06-27 10:53:39.004 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Gardasil. Retrying...(1/5)
2025-06-27 10:53:39.853 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Trazimera. Retrying...(5/5)
2025-06-27 10:53:43.380 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Fortacin. Retrying...(4/5)
2025-06-27 10:53:44.859 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Trazimera
2025-06-27 10:53:44.878 | INFO     | adapters.download_file:download_pdf:137 - Trazimera recorded in failed_urls_authorised.csv
2025-06-27 10:53:44.879 | INFO     | adapters.download_file:download_pdf:92 - Downloading 722/1477 : Emtricitabine-tenofovir-disoproxil-krka
2025-06-27 10:53:45.116 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Emtricitabine-tenofovir-disoproxil-krka
2025-06-27 10:53:45.117 | INFO     | adapters.download_file:download_pdf:92 - Downloading 723/1477 : Tavneos
2025-06-27 10:53:45.166 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Tavneos. Retrying...(1/5)
2025-06-27 10:53:45.253 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Vaxchora. Retrying...(3/5)
2025-06-27 10:53:45.630 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Gohibic. Retrying...(3/5)
2025-06-27 10:53:46.057 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Gardasil. Retrying...(2/5)
2025-06-27 10:53:51.316 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Vaxchora. Retrying...(4/5)
2025-06-27 10:53:53.225 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Tavneos. Retrying...(2/5)
2025-06-27 10:53:57.877 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Gohibic
2025-06-27 10:53:57.878 | INFO     | adapters.download_file:download_pdf:92 - Downloading 724/1477 : Abiraterone-krka
2025-06-27 10:53:57.919 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Abiraterone-krka. Retrying...(1/5)
2025-06-27 10:53:58.097 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Gardasil. Retrying...(3/5)
2025-06-27 10:53:58.417 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Fortacin. Retrying...(5/5)
2025-06-27 10:54:04.144 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Gardasil. Retrying...(4/5)
2025-06-27 10:54:06.388 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Vaxchora. Retrying...(5/5)
2025-06-27 10:54:06.427 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Fortacin
2025-06-27 10:54:06.446 | INFO     | adapters.download_file:download_pdf:137 - Fortacin recorded in failed_urls_authorised.csv
2025-06-27 10:54:06.446 | INFO     | adapters.download_file:download_pdf:92 - Downloading 725/1477 : Abraxane
2025-06-27 10:54:06.519 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Abraxane. Retrying...(1/5)
2025-06-27 10:54:08.260 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Tavneos. Retrying...(3/5)
2025-06-27 10:54:10.961 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Abiraterone-krka. Retrying...(2/5)
2025-06-27 10:54:12.337 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Gardasil
2025-06-27 10:54:12.337 | INFO     | adapters.download_file:download_pdf:92 - Downloading 726/1477 : Nexium-control
2025-06-27 10:54:12.375 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Nexium-control. Retrying...(1/5)
2025-06-27 10:54:18.578 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Abraxane. Retrying...(2/5)
2025-06-27 10:54:20.234 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Abiraterone-krka
2025-06-27 10:54:20.235 | INFO     | adapters.download_file:download_pdf:92 - Downloading 727/1477 : Irbesartan-zentiva
2025-06-27 10:54:20.276 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Irbesartan-zentiva. Retrying...(1/5)
2025-06-27 10:54:21.310 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Tavneos. Retrying...(4/5)
2025-06-27 10:54:21.395 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Vaxchora
2025-06-27 10:54:21.413 | INFO     | adapters.download_file:download_pdf:137 - Vaxchora recorded in failed_urls_authorised.csv
2025-06-27 10:54:21.414 | INFO     | adapters.download_file:download_pdf:92 - Downloading 728/1477 : Celldemic
2025-06-27 10:54:21.432 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Nexium-control. Retrying...(2/5)
2025-06-27 10:54:21.453 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Celldemic. Retrying...(1/5)
2025-06-27 10:54:23.479 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Nexium-control. Retrying...(3/5)
2025-06-27 10:54:26.523 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Nexium-control. Retrying...(4/5)
2025-06-27 10:54:27.351 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Irbesartan-zentiva. Retrying...(2/5)
2025-06-27 10:54:27.632 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Abraxane. Retrying...(3/5)
2025-06-27 10:54:28.499 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Celldemic. Retrying...(2/5)
2025-06-27 10:54:33.562 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Tavneos
2025-06-27 10:54:33.563 | INFO     | adapters.download_file:download_pdf:92 - Downloading 729/1477 : Irbesartan-hydrochlorothiazide-zentiva
2025-06-27 10:54:33.602 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Irbesartan-hydrochlorothiazide-zentiva. Retrying...(1/5)
2025-06-27 10:54:36.561 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Celldemic. Retrying...(3/5)
2025-06-27 10:54:36.893 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Irbesartan-hydrochlorothiazide-zentiva
2025-06-27 10:54:36.895 | INFO     | adapters.download_file:download_pdf:92 - Downloading 730/1477 : Edarbi
2025-06-27 10:54:36.937 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Edarbi. Retrying...(1/5)
2025-06-27 10:54:39.563 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Nexium-control. Retrying...(5/5)
2025-06-27 10:54:40.678 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Abraxane. Retrying...(4/5)
2025-06-27 10:54:42.588 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Irbesartan-zentiva
2025-06-27 10:54:42.589 | INFO     | adapters.download_file:download_pdf:92 - Downloading 731/1477 : Irbesartan-teva
2025-06-27 10:54:42.632 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Irbesartan-teva. Retrying...(1/5)
2025-06-27 10:54:48.225 | SUCCESS  | adapters.download_file:download_pdf:100 - Success: Edarbi
2025-06-27 10:54:48.226 | INFO     | adapters.download_file:download_pdf:92 - Downloading 732/1477 : Cetrotide
2025-06-27 10:54:48.268 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Cetrotide. Retrying...(1/5)
2025-06-27 10:54:50.668 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Celldemic. Retrying...(4/5)
2025-06-27 10:54:51.761 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Abraxane. Retrying...(5/5)
2025-06-27 10:54:53.570 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Nexium-control
2025-06-27 10:54:53.596 | INFO     | adapters.download_file:download_pdf:137 - Nexium-control recorded in failed_urls_authorised.csv
2025-06-27 10:54:53.597 | INFO     | adapters.download_file:download_pdf:92 - Downloading 733/1477 : Palforzia
2025-06-27 10:54:53.636 | WARNING  | adapters.download_file:download_pdf:117 - Error 429 : too many requests for Palforzia. Retrying...(1/5)
2025-06-27 10:54:53.777 | ERROR    | adapters.download_file:download_pdf:122 - Error: Maximum number of retries (5) reached for Abraxane
2025-06-27 10:54:53.797 | INFO     | adapters.download_file:download_pdf:137 - Abraxane recorded in failed_urls_authorised.csv
2025-06-27 10:54:53.797 | INFO     | adapters.download_file:download_pdf:92 - Downloading 734/1477 : Irbesartan-hydrochlorothiazide-teva
